BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
0.0,10800.0,1336.5,6697.9,CarImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,2017-07-16,hillsboro,Oregon,Pacific,West
0.0,10800.0,8913.9,12257.1,CarImp,Other,8.0,,,,,,40.780527152,2020-01-20,carrollton,Kentucky,East South Central,South
0.0,10800.0,4219.1,5722.4,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,2017-12-12,olympia,Washington,Pacific,West
0.0,10800.0,6176.7,7266.8,DebtCon,ProfExe,15.0,0.0,0.0,228.98545319,3.0,32.0,37.91433471,2020-01-31,cedar hill,Missouri,West North Central,Midwest
1.0,10900.0,8675.4,11000.0,DebtCon,ProfExe,13.0,0.0,2.0,103.43333333,0.0,19.0,,2017-05-27,windsor,North Carolina,South Atlantic,South
0.0,10900.0,5749.4,6670.4,DebtCon,Mgr,6.0,,,115.31274905,,24.0,39.510985743,2019-02-26,winston-salem,North Carolina,South Atlantic,South
0.0,10900.0,,7620.7,,,,,,,,,22.392611597,2021-07-04,white plains,New York,Middle Atlantic,Northeast
0.0,10900.0,4940.6,8307.4,CarImp,Other,1.0,0.0,1.0,191.81512308,0.0,13.0,30.124555686,2018-08-27,niles,Ohio,East North Central,Midwest
0.0,10900.0,2251.3,5235.5,CarImp,Other,1.0,0.0,0.0,248.58340866,0.0,10.0,39.204625006,2017-03-15,modesto,California,Pacific,West
1.0,10900.0,,1636.5,CarImp,Other,,0.0,0.0,59.548702675,1.0,2.0,24.195903631,2018-06-21,westminster,California,Pacific,West
0.0,10900.0,,6669.1,CarImp,Other,,0.0,0.0,349.75236213,0.0,7.0,34.34334852,2021-01-20,watervliet,New York,Middle Atlantic,Northeast
0.0,10900.0,1728.2,7078.3,DebtCon,ProfExe,19.0,0.0,1.0,404.9043933,0.0,11.0,23.610124369,2017-02-16,whittier,California,Pacific,West
0.0,10900.0,5679.3,6882.5,DebtCon,Other,3.0,0.0,0.0,225.88904146,0.0,9.0,34.727875189,2019-05-15,hope,Idaho,Mountain,West
0.0,10900.0,2506.1,3579.2,DebtCon,Other,3.0,,,,,,37.10471224,2017-12-20,hermosa beach,California,Pacific,West
0.0,10900.0,5199.0,7691.8,CarImp,Other,0.0,0.0,1.0,180.81810233,0.0,12.0,29.555406533,2019-11-07,harwood heights,Illinois,East North Central,Midwest
0.0,10900.0,5902.9,7612.0,DebtCon,Other,2.0,0.0,0.0,231.73414438,0.0,10.0,36.025683828,2018-04-22,hanson,Kentucky,East South Central,South
0.0,10900.0,11603.0,12517.9,DebtCon,Self,6.0,0.0,0.0,177.08584488,0.0,19.0,33.849092539,2020-03-03,douglas,Arizona,Mountain,West
0.0,10900.0,4502.8,6101.4,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974,2017-05-29,coshocton,Ohio,East North Central,Midwest
1.0,10900.0,4935.2,5652.9,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236,2018-07-17,hallandale,Florida,South Atlantic,South
0.0,11000.0,1404.6,3477.7,DebtCon,Other,5.0,0.0,0.0,256.63415201,0.0,11.0,22.447943315,2020-10-29,dardanelle,Arkansas,West South Central,South
0.0,11000.0,8825.2,11256.7,DebtCon,Other,11.0,0.0,0.0,224.71557646,2.0,15.0,39.526852362,2018-11-20,whittier,California,Pacific,West
0.0,11000.0,5260.2,6149.6,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592,2021-05-07,oneonta,New York,Middle Atlantic,Northeast
1.0,11000.0,6051.3,11048.5,DebtCon,Mgr,3.0,1.0,1.0,126.77192888,1.0,17.0,40.031393322,2019-12-14,weston,Florida,South Atlantic,South
0.0,11000.0,7695.8,8860.7,DebtCon,ProfExe,9.0,0.0,0.0,175.41182666,0.0,12.0,39.216775179,2021-11-04,weatherford,Texas,West South Central,South
0.0,11000.0,2173.8,8658.6,CarImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995,2017-08-17,orange city,Florida,South Atlantic,South
0.0,11000.0,7792.9,10294.2,CarImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554,2017-09-24,webster,Texas,West South Central,South
0.0,11000.0,8927.5,10865.3,DebtCon,Other,15.0,0.0,0.0,206.90348089,2.0,15.0,37.743047077,2019-05-30,monroe,New York,Middle Atlantic,Northeast
0.0,11000.0,5755.4,6822.2,DebtCon,ProfExe,14.0,0.0,0.0,215.43179389,3.0,32.0,36.569347898,2019-09-21,lincoln,Illinois,East North Central,Midwest
0.0,11000.0,2178.0,8550.5,CarImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112,2018-06-03,henderson,Nevada,Mountain,West
0.0,11000.0,6331.4,6928.5,DebtCon,ProfExe,15.0,0.0,0.0,244.01777452,3.0,32.0,36.542570221,2019-08-06,los alamitos,California,Pacific,West
0.0,11000.0,4853.8,6380.5,DebtCon,Other,9.0,0.0,0.0,88.606023456,0.0,22.0,38.026151095,2020-07-25,long island city,New York,Middle Atlantic,Northeast
0.0,11000.0,5071.6,6149.2,DebtCon,Other,3.0,0.0,1.0,90.230329762,0.0,20.0,38.255862022,2018-10-23,waialua,Hawaii,Pacific,West
1.0,11000.0,7751.7,8621.4,CarImp,ProfExe,2.0,2.0,0.0,352.37913787,0.0,28.0,28.030214206,2017-10-01,hesperia,California,Pacific,West
0.0,11000.0,5679.5,7001.4,DebtCon,Other,3.0,0.0,1.0,319.79577127,0.0,10.0,33.596170858,2017-12-02,mount holly,North Carolina,South Atlantic,South
1.0,11000.0,4500.0,6377.5,DebtCon,Other,14.0,0.0,0.0,173.16666667,0.0,18.0,,2018-05-29,hattiesburg,Mississippi,East South Central,South
1.0,11000.0,4900.0,6692.2,DebtCon,Other,11.0,0.0,2.0,91.0,3.0,32.0,,2020-11-30,casper,Wyoming,Mountain,West
0.0,11000.0,10809.5,13700.0,DebtCon,ProfExe,3.0,0.0,0.0,277.0,1.0,46.0,,2020-05-18,whitesburg,Georgia,South Atlantic,South
0.0,11000.0,1512.9,2937.5,DebtCon,Office,6.0,0.0,1.0,102.43333333,0.0,17.0,,2020-05-09,north liberty,Indiana,East North Central,Midwest
0.0,11000.0,7459.6,9800.0,CarImp,ProfExe,6.0,0.0,0.0,108.53333333,1.0,27.0,,2021-08-20,hamtramck,Michigan,East North Central,Midwest
0.0,11000.0,8514.9,10682.0,CarImp,Mgr,10.0,0.0,0.0,240.43333333,0.0,25.0,,2017-09-14,minot,North Dakota,West North Central,Midwest
0.0,11000.0,10200.0,12000.0,DebtCon,,3.0,0.0,0.0,125.8,1.0,26.0,,2020-09-24,hingham,Massachusetts,New England,Northeast
0.0,11000.0,6384.7,8650.0,CarImp,Office,26.0,0.0,0.0,170.43333333,2.0,14.0,,2020-01-24,watertown,New York,Middle Atlantic,Northeast
1.0,11000.0,5410.0,7043.8,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,,2020-03-20,west orange,New Jersey,Middle Atlantic,Northeast
1.0,11000.0,6640.0,8150.0,DebtCon,Other,9.5,0.0,0.0,215.06666667,0.0,65.0,,2019-11-17,longmont,Colorado,Mountain,West
1.0,11000.0,6397.5,23500.0,CarImp,ProfExe,4.0,5.0,0.0,123.76666667,1.0,17.0,,2021-07-01,waterloo,Iowa,West North Central,Midwest
1.0,11000.0,5370.0,6800.0,DebtCon,Mgr,6.0,0.0,0.0,101.5,0.0,13.0,,2019-12-08,north richland hill,Texas,West South Central,South
1.0,11000.0,6222.7,8125.0,DebtCon,Office,9.0,0.0,5.0,123.76666667,3.0,34.0,,2017-12-06,hamden,Connecticut,New England,Northeast
1.0,11000.0,4100.0,6345.0,CarImp,Other,2.9,,,,,,,2017-10-21,manheim,Pennsylvania,Middle Atlantic,Northeast
1.0,11000.0,12275.1,14000.0,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,,2018-05-25,hopewell,Virginia,South Atlantic,South
1.0,11000.0,8547.4,11812.5,CarImp,Office,2.5,2.0,0.0,132.93333333,1.0,9.0,,2018-04-08,hastings,Florida,South Atlantic,South
0.0,11000.0,13194.9,16509.6,CarImp,ProfExe,5.0,0.0,0.0,440.42125368,0.0,42.0,26.904766453,2018-10-04,woodbridge,California,Pacific,West
0.0,11000.0,11636.1,14331.8,DebtCon,ProfExe,15.0,,1.0,181.07079325,1.0,32.0,30.032845485,2017-11-19,manahawkin,New Jersey,Middle Atlantic,Northeast
0.0,11000.0,5464.1,6570.5,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394,2020-02-03,bradford,Pennsylvania,Middle Atlantic,Northeast
0.0,11000.0,8575.8,10866.1,CarImp,Mgr,11.0,0.0,0.0,255.28741537,0.0,24.0,29.434867143,2018-09-28,los fresnos,Texas,West South Central,South
0.0,11000.0,6012.3,7488.7,CarImp,Other,3.0,0.0,1.0,242.24976115,2.0,16.0,37.680169764,2018-01-06,massapequa,New York,Middle Atlantic,Northeast
0.0,11000.0,4361.4,6083.1,DebtCon,Other,3.0,0.0,2.0,84.444746145,0.0,20.0,36.673648152,2017-10-21,hartwell,Georgia,South Atlantic,South
0.0,11000.0,8363.9,9808.1,DebtCon,Other,10.0,0.0,0.0,155.37122034,4.0,22.0,42.539685706,2020-12-15,los alamitos,California,Pacific,West
0.0,11000.0,5017.8,6442.7,DebtCon,Other,5.0,0.0,0.0,67.636289053,1.0,11.0,28.689928357,2017-11-10,lodi,California,Pacific,West
0.0,11000.0,7772.3,10724.5,CarImp,ProfExe,5.0,0.0,0.0,115.55852962,0.0,26.0,26.91192966,2017-08-13,watervliet,New York,Middle Atlantic,Northeast
0.0,11000.0,4609.3,6056.3,DebtCon,Mgr,4.0,0.0,0.0,190.48216428,1.0,21.0,29.578148133,2018-08-18,lincoln,Texas,West South Central,South
1.0,11000.0,8500.8,7322.3,CarImp,Mgr,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018,2020-01-18,wichita falls,Texas,West South Central,South
0.0,11000.0,10676.2,12313.8,DebtCon,,2.0,0.0,0.0,131.01191573,0.0,25.0,32.80374334,2018-11-22,williamsburg,New Mexico,Mountain,West
0.0,11000.0,9252.1,11070.4,DebtCon,Other,13.0,0.0,0.0,208.89848526,2.0,16.0,39.250433285,2019-01-20,etowah,Tennessee,East South Central,South
1.0,11000.0,4900.0,6800.0,CarImp,Other,2.0,2.0,3.0,9.1,3.0,15.0,,2020-03-22,hopkinsville,Kentucky,East South Central,South
0.0,11000.0,,5685.1,CarImp,Other,10.0,0.0,0.0,308.43564919,2.0,13.0,31.075616581,2021-10-09,los banos,California,Pacific,West
0.0,11000.0,4889.3,11322.3,DebtCon,ProfExe,7.0,0.0,1.0,237.09808129,0.0,9.0,22.003376409,2021-12-06,north judson,Indiana,East North Central,Midwest
0.0,11100.0,4768.9,5291.0,CarImp,Mgr,21.0,1.0,1.0,224.48075013,1.0,18.0,34.947076581,2021-01-17,manchester,New Hampshire,New England,Northeast
0.0,11100.0,5923.2,7115.7,DebtCon,Mgr,5.0,,,108.21716051,,24.0,40.091831822,2017-08-15,monroe,New York,Middle Atlantic,Northeast
0.0,11100.0,,5026.2,CarImp,Mgr,5.0,,,175.75688747,,8.0,22.956863758,2018-04-22,battle mountain,Nevada,Mountain,West
1.0,11100.0,5202.8,7731.6,CarImp,Other,,0.0,2.0,194.48489733,1.0,12.0,30.797674365,2021-11-09,cicero,Illinois,East North Central,Midwest
0.0,11100.0,7922.6,8811.2,DebtCon,ProfExe,10.0,0.0,1.0,179.64827359,1.0,12.0,40.670904725,2020-02-05,harpers ferry,West Virginia,South Atlantic,South
0.0,11100.0,7240.2,8658.4,DebtCon,Mgr,8.0,0.0,0.0,102.97207872,0.0,22.0,29.655713203,2019-02-28,west point,New York,Middle Atlantic,Northeast
0.0,11100.0,1743.0,6849.9,DebtCon,ProfExe,20.0,0.0,2.0,403.96540093,1.0,12.0,21.758642612,2017-07-06,augusta,Maine,New England,Northeast
1.0,11100.0,,2640.0,CarImp,Other,8.0,0.0,0.0,,2.0,0.0,,2019-09-21,mount holly,North Carolina,South Atlantic,South
0.0,11100.0,8284.9,11391.3,CarImp,ProfExe,10.0,0.0,1.0,167.36102992,0.0,27.0,35.763333479,2017-11-27,west chester,Ohio,East North Central,Midwest
0.0,11100.0,2786.1,4773.7,CarImp,Other,8.0,0.0,0.0,89.492116658,0.0,4.0,34.050949362,2021-02-26,meeker,Colorado,Mountain,West
0.0,11100.0,8232.9,10013.9,CarImp,ProfExe,5.0,0.0,0.0,108.53256364,0.0,26.0,26.099258701,2017-04-24,westlake village,California,Pacific,West
0.0,11100.0,8092.2,9510.5,DebtCon,Other,3.0,0.0,0.0,90.881292261,2.0,31.0,38.120810575,2021-08-01,west olive,Michigan,East North Central,Midwest
0.0,11100.0,,6700.5,CarImp,Other,,0.0,0.0,364.37597582,0.0,7.0,36.674734318,2020-09-27,edmonds,Washington,Pacific,West
1.0,11100.0,6878.4,8546.4,,ProfExe,2.0,0.0,0.0,117.9983043,0.0,14.0,36.044251755,2017-12-08,daphne,Alabama,East South Central,South
0.0,11100.0,5202.9,7137.6,CarImp,Other,4.0,0.0,1.0,250.25216481,2.0,16.0,38.483648445,2020-03-24,hartwell,Georgia,South Atlantic,South
0.0,11100.0,6185.6,7727.5,CarImp,Other,4.0,0.0,1.0,243.71377409,1.0,16.0,36.564119563,2021-04-22,oregon,Wisconsin,East North Central,Midwest
0.0,11100.0,10522.6,12290.1,DebtCon,,3.0,0.0,0.0,113.68878037,1.0,26.0,33.896642978,2021-10-12,hephzibah,Georgia,South Atlantic,South
0.0,11100.0,5323.2,8670.3,CarImp,Other,16.0,0.0,0.0,183.20620747,0.0,29.0,26.87488997,2017-07-04,manassas,Virginia,South Atlantic,South
1.0,11100.0,5290.0,9174.1,CarImp,Other,,1.0,1.0,93.110352698,,8.0,40.761453071,2020-11-19,wayland,Michigan,East North Central,Midwest
0.0,11100.0,7539.2,8997.6,DebtCon,ProfExe,9.0,0.0,0.0,163.70355537,1.0,12.0,39.271884779,2021-04-25,daphne,Alabama,East South Central,South
0.0,11100.0,3199.9,6140.6,,Other,31.0,0.0,0.0,239.05055657,0.0,19.0,20.961272939,2020-07-18,huntington beach,California,Pacific,West
0.0,11100.0,,,,,,,,,,,26.232459223,2017-01-05,west palm beach,Florida,South Atlantic,South
0.0,11100.0,5449.6,7189.5,CarImp,Other,6.0,0.0,0.0,125.76577489,0.0,16.0,35.506774068,2017-05-16,williamsport,Pennsylvania,Middle Atlantic,Northeast
0.0,11100.0,5699.9,6742.7,CarImp,Other,8.0,0.0,0.0,139.51391501,0.0,16.0,35.892436102,2019-04-03,west new york,New Jersey,Middle Atlantic,Northeast
0.0,11100.0,6736.6,10293.6,DebtCon,Other,9.0,0.0,0.0,213.28149573,0.0,20.0,19.078651168,2017-01-03,woodbury,New Jersey,Middle Atlantic,Northeast
0.0,11100.0,3578.2,4555.0,CarImp,Other,8.0,0.0,0.0,109.28434579,0.0,3.0,36.159805919,2021-11-18,long branch,New Jersey,Middle Atlantic,Northeast
0.0,11100.0,14823.5,18205.3,CarImp,Office,4.0,0.0,0.0,198.80971711,0.0,55.0,33.538726152,2020-02-07,broomfield,Colorado,Mountain,West
0.0,11100.0,4803.1,10756.1,DebtCon,ProfExe,5.0,0.0,1.0,226.78110513,0.0,9.0,24.190326625,2018-01-09,homestead,Florida,South Atlantic,South
0.0,11100.0,4316.7,6020.9,DebtCon,Other,3.0,0.0,1.0,80.368196976,0.0,20.0,37.490798825,2020-05-27,new fairfield,Connecticut,New England,Northeast
0.0,11100.0,5035.0,5883.7,DebtCon,Other,6.0,0.0,0.0,80.843216818,0.0,10.0,28.793166271,2018-01-28,helper,Utah,Mountain,West
0.0,11200.0,3256.2,4722.0,DebtCon,Other,8.0,,1.0,151.28586742,7.0,29.0,38.019135045,2019-01-03,olympia,Washington,Pacific,West
0.0,11200.0,6686.8,10779.4,DebtCon,Office,10.0,0.0,0.0,152.92982848,1.0,12.0,39.640828981,2020-08-19,long island city,New York,Middle Atlantic,Northeast
0.0,11200.0,9364.9,11383.3,DebtCon,Other,13.0,0.0,0.0,205.11724572,3.0,16.0,39.126130259,2017-09-25,odem,Texas,West South Central,South
0.0,11200.0,2934.8,8735.1,CarImp,ProfExe,20.0,0.0,0.0,224.39489458,0.0,11.0,26.129627304,2017-12-11,harlingen,Texas,West South Central,South
0.0,11200.0,4496.6,5511.4,DebtCon,Office,1.0,0.0,0.0,173.96189741,1.0,21.0,37.456622102,2017-01-28,winter garden,Florida,South Atlantic,South
0.0,11200.0,2318.1,8014.0,CarImp,ProfExe,21.0,0.0,0.0,221.4180934,0.0,10.0,25.462641527,2019-05-30,westchester,Illinois,East North Central,Midwest
0.0,11200.0,6889.0,8405.9,DebtCon,Office,12.0,0.0,0.0,254.01968935,3.0,36.0,41.433943797,2017-01-06,hudson,Illinois,East North Central,Midwest
0.0,11200.0,1741.1,8610.2,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,22.089199918,2017-04-14,livonia,Michigan,East North Central,Midwest
1.0,11200.0,11400.0,13920.0,DebtCon,Mgr,5.0,0.0,0.0,213.56666667,1.0,36.0,,2020-04-26,hancock,Michigan,East North Central,Midwest
0.0,11200.0,5684.2,6671.0,CarImp,Other,6.0,0.0,0.0,144.79522043,0.0,17.0,33.8858765,2019-12-05,bountiful,Utah,Mountain,West
1.0,11200.0,5687.7,6512.5,CarImp,Other,6.0,2.0,0.0,12.176928574,0.0,1.0,33.241218883,2017-10-12,norwalk,California,Pacific,West
0.0,11200.0,6275.2,7300.3,DebtCon,ProfExe,13.0,0.0,0.0,226.56590487,3.0,31.0,38.339798053,2018-11-21,naples,Florida,South Atlantic,South
0.0,11200.0,6550.8,10352.3,DebtCon,Office,12.0,0.0,0.0,154.42736766,0.0,12.0,37.575436102,2018-01-20,lompoc,California,Pacific,West
0.0,11200.0,15310.3,18184.9,CarImp,Office,6.0,0.0,0.0,186.249507,0.0,55.0,33.995565356,2019-03-15,winter springs,Florida,South Atlantic,South
1.0,11200.0,6899.0,8192.2,DebtCon,Mgr,12.0,0.0,1.0,120.88581123,2.0,23.0,43.159875329,2019-07-10,watervliet,New York,Middle Atlantic,Northeast
0.0,11200.0,,4815.0,CarImp,Mgr,3.0,,,165.76801721,,9.0,22.302234366,2021-08-21,olney,Illinois,East North Central,Midwest
0.0,11200.0,1949.6,7314.0,DebtCon,ProfExe,20.0,0.0,1.0,399.24269191,1.0,12.0,23.374504567,2021-06-13,holland,Ohio,East North Central,Midwest
0.0,11300.0,5737.7,7503.8,DebtCon,Office,4.0,0.0,0.0,91.219961165,1.0,15.0,25.140279716,2021-09-09,winnetka,California,Pacific,West
0.0,11300.0,12420.5,19612.4,CarImp,Office,0.0,0.0,1.0,332.72338954,0.0,15.0,40.120168319,2018-05-08,whitesburg,Georgia,South Atlantic,South
0.0,11300.0,6443.7,7985.7,DebtCon,Office,5.0,0.0,0.0,88.789155967,2.0,14.0,27.899267889,2019-01-01,north little rock,Arkansas,West South Central,South
0.0,11300.0,6181.0,7981.7,DebtCon,Office,6.0,0.0,0.0,98.224144195,1.0,14.0,25.52507894,2018-11-27,waxahachie,Texas,West South Central,South
0.0,11300.0,,6634.5,CarImp,Other,,0.0,0.0,357.14381933,0.0,6.0,34.601973808,2017-06-25,woodbridge,California,Pacific,West
0.0,11300.0,6216.8,8068.1,DebtCon,Sales,6.0,0.0,0.0,117.3762292,0.0,34.0,27.694521271,2019-11-02,westerville,Ohio,East North Central,Midwest
0.0,11300.0,5665.1,7135.3,CarImp,Other,29.0,1.0,2.0,176.91298776,1.0,24.0,38.544441857,2018-09-04,lompoc,California,Pacific,West
0.0,11300.0,4612.0,5291.1,CarImp,Mgr,19.0,0.0,0.0,229.44157776,1.0,17.0,36.334814357,2020-02-05,millen,Georgia,South Atlantic,South
0.0,11300.0,7792.6,8921.6,DebtCon,Mgr,6.0,0.0,0.0,146.81015408,2.0,26.0,39.466964223,2018-01-29,north tonawanda,New York,Middle Atlantic,Northeast
0.0,11300.0,12948.9,19510.5,CarImp,Office,0.0,0.0,1.0,356.31348584,0.0,16.0,41.634017956,2017-10-05,evergreen,Alabama,East South Central,South
0.0,11300.0,5498.4,6395.8,DebtCon,Mgr,4.0,0.0,0.0,190.92092996,1.0,16.0,28.086854837,2017-05-09,west grove,Pennsylvania,Middle Atlantic,Northeast
0.0,11300.0,4075.2,5368.3,CarImp,Other,22.0,0.0,1.0,129.75806208,0.0,23.0,38.425881111,2019-10-17,winnetka,California,Pacific,West
0.0,11300.0,,2860.0,CarImp,Office,20.0,0.0,0.0,190.03121757,0.0,15.0,39.008673024,2019-04-19,coshocton,Ohio,East North Central,Midwest
1.0,11300.0,2900.0,5990.0,CarImp,Mgr,3.0,1.0,0.0,91.633333333,4.0,11.0,,2020-01-11,lindale,Texas,West South Central,South
1.0,11300.0,5660.2,7150.0,DebtCon,Office,11.0,2.0,1.0,52.8,12.0,20.0,,2019-07-22,yukon,Oklahoma,West South Central,South
0.0,11300.0,6681.4,8202.1,DebtCon,Office,4.0,2.0,3.0,173.71183851,3.0,29.0,38.556929453,2018-03-01,hudson,Florida,South Atlantic,South
0.0,11300.0,1611.5,6911.3,DebtCon,ProfExe,22.0,0.0,2.0,403.51499966,0.0,12.0,22.168244524,2017-07-10,mount vernon,Illinois,East North Central,Midwest
0.0,11300.0,7784.6,10198.4,CarImp,ProfExe,5.0,0.0,0.0,112.38484554,1.0,27.0,28.298733642,2021-05-26,orlando,Florida,South Atlantic,South
0.0,11300.0,11439.2,21452.3,CarImp,ProfExe,2.0,0.0,0.0,132.09765987,1.0,15.0,26.251830338,2020-08-21,waverly,Ohio,East North Central,Midwest
1.0,11300.0,6256.8,7900.9,CarImp,Office,4.0,0.0,3.0,295.33466966,0.0,19.0,28.600252229,2018-04-28,west covina,California,Pacific,West
1.0,11300.0,,,CarImp,Other,,,,,,,,2018-02-14,havana,Illinois,East North Central,Midwest
0.0,11300.0,7890.2,10033.2,DebtCon,ProfExe,4.0,0.0,0.0,116.99879949,0.0,26.0,34.683071467,2020-02-12,olympia,Washington,Pacific,West
0.0,11300.0,,7312.1,,,,,,,,,22.577246193,2018-12-22,des moines,Iowa,West North Central,Midwest
0.0,11300.0,7478.3,10090.9,CarImp,ProfExe,5.0,0.0,0.0,85.664833722,0.0,34.0,35.947854706,2018-11-27,hendersonville,Tennessee,East South Central,South
0.0,11400.0,,2937.4,CarImp,Office,20.0,0.0,0.0,207.93025578,1.0,15.0,38.955124742,2017-01-19,manchester,Pennsylvania,Middle Atlantic,Northeast
0.0,11400.0,,3824.6,CarImp,Other,,,0.0,88.886975341,0.0,10.0,37.658388771,2019-10-08,waymart,Pennsylvania,Middle Atlantic,Northeast
0.0,11400.0,7570.5,9072.7,DebtCon,Mgr,5.0,0.0,0.0,143.10103259,2.0,27.0,42.169926729,2020-04-20,carson city,Nevada,Mountain,West
0.0,11400.0,6649.1,8955.3,DebtCon,,4.0,0.0,0.0,212.78328271,0.0,16.0,31.120132652,2018-03-01,derby,Kansas,West North Central,Midwest
0.0,11400.0,5596.5,7805.1,DebtCon,Office,6.0,0.0,0.0,96.292020222,2.0,14.0,27.173232225,2018-01-21,hendersonville,Tennessee,East South Central,South
0.0,11400.0,5981.3,7287.3,DebtCon,ProfExe,13.0,0.0,0.0,234.33024049,4.0,31.0,39.351470851,2021-01-13,north tonawanda,New York,Middle Atlantic,Northeast
0.0,11400.0,12548.6,19528.4,CarImp,Office,0.0,0.0,0.0,354.29028718,0.0,15.0,38.143068786,2021-09-06,westfield,Massachusetts,New England,Northeast
0.0,11400.0,4353.0,5660.0,CarImp,Other,21.0,0.0,0.0,114.98297904,0.0,23.0,39.481662901,2017-07-14,loganville,Georgia,South Atlantic,South
0.0,11400.0,5678.9,7401.6,CarImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,33.027143557,2021-10-29,cuba,New Mexico,Mountain,West
0.0,11400.0,5120.3,6071.6,DebtCon,Other,2.0,0.0,0.0,99.104082616,0.0,20.0,38.235312929,2018-07-23,harvey,Illinois,East North Central,Midwest
0.0,11400.0,,4484.9,CarImp,Mgr,6.0,,,163.27459468,,9.0,23.481116639,2019-07-10,morrisville,North Carolina,South Atlantic,South
0.0,11400.0,,2743.9,CarImp,,27.0,0.0,0.0,208.17711251,0.0,5.0,23.830110576,2018-10-30,helena,Arkansas,West South Central,South
0.0,11400.0,2804.3,8768.4,CarImp,ProfExe,20.0,1.0,1.0,229.17795924,0.0,10.0,25.489994512,2017-10-08,sheridan,Oregon,Pacific,West
0.0,11400.0,8438.0,20218.6,CarImp,Self,13.0,0.0,0.0,34.914371682,,7.0,18.84034872,2018-04-20,moorpark,California,Pacific,West
0.0,11400.0,11293.0,14483.0,DebtCon,ProfExe,2.0,0.0,0.0,271.23803732,1.0,46.0,33.251079314,2020-05-18,york,Nebraska,West North Central,Midwest
0.0,11400.0,8427.8,20048.0,CarImp,Self,14.0,0.0,0.0,4.4127700608,,8.0,19.112485067,2018-12-03,hidalgo,Texas,West South Central,South
0.0,11400.0,6493.4,7487.5,DebtCon,Other,3.0,0.0,0.0,192.31448267,2.0,16.0,34.343755724,2020-05-17,daphne,Alabama,East South Central,South
0.0,11400.0,5016.6,6139.5,DebtCon,Other,1.0,0.0,0.0,188.88668235,1.0,12.0,26.950451284,2021-01-17,hampton,Virginia,South Atlantic,South
0.0,11400.0,5206.8,8064.3,CarImp,Other,2.0,0.0,2.0,199.08772113,0.0,13.0,29.462134076,2020-02-03,marshall,Texas,West South Central,South
0.0,11500.0,5672.0,8273.8,CarImp,Other,17.0,0.0,0.0,200.41695429,0.0,16.0,34.019837692,2020-10-12,boise,Idaho,Mountain,West
0.0,11500.0,10479.0,12216.9,,Office,16.0,1.0,0.0,266.12105655,0.0,16.0,34.082178462,2017-05-01,hackensack,New Jersey,Middle Atlantic,Northeast
0.0,11500.0,5365.1,8754.7,CarImp,Other,18.0,0.0,0.0,191.39688748,0.0,16.0,34.368650887,2020-04-19,churchton,Maryland,South Atlantic,South
0.0,11500.0,11643.0,21501.4,CarImp,ProfExe,3.0,0.0,0.0,132.09363428,0.0,14.0,26.864568467,2020-12-08,williston,Florida,South Atlantic,South
0.0,11500.0,4394.5,6333.7,DebtCon,Mgr,2.0,0.0,1.0,193.74248539,0.0,21.0,27.623493964,2019-06-16,mccallcreek,Mississippi,East South Central,South
0.0,11500.0,5315.1,7164.5,CarImp,Other,7.0,0.0,0.0,135.80047603,0.0,16.0,35.851614414,2019-07-23,olympia,Washington,Pacific,West
0.0,11500.0,7040.9,8909.9,DebtCon,ProfExe,9.0,0.0,0.0,169.40165199,0.0,11.0,40.174430056,2017-04-06,niles,Ohio,East North Central,Midwest
0.0,11500.0,6126.4,7564.7,DebtCon,Office,11.0,0.0,0.0,262.89018789,3.0,36.0,39.547882702,2021-03-28,horseheads,New York,Middle Atlantic,Northeast
0.0,11500.0,4409.7,5833.6,DebtCon,Office,0.0,0.0,0.0,173.31832075,0.0,20.0,38.191626025,2019-06-25,manahawkin,New Jersey,Middle Atlantic,Northeast
0.0,11500.0,7714.3,8686.2,DebtCon,ProfExe,8.0,0.0,1.0,164.59640287,1.0,12.0,39.449692717,2017-11-18,humble,Texas,West South Central,South
1.0,11500.0,2109.6,3895.2,DebtCon,Office,13.0,0.0,0.0,129.7,0.0,5.0,,2017-10-14,hudson,Illinois,East North Central,Midwest
